date,prname,province,totalcases,numdeaths,recovery,partial,full,booster
2023-08-12,Manitoba,MB,156620,2508,129338,3001252,1101542,607635
2023-08-12,Ontario,ON,1629821,17334,1587996,38859102,12204073,7688033
2023-08-12,Quebec,QC,1355175,18244,1099129,23497117,7239747,4727550
2023-08-19,British Columbia,BC,404105,5857,307963,14343876,4461186,2995501
2023-08-19,Alberta,AB,634802,5833,523679,10077398,3448932,1831404
2023-08-19,Manitoba,MB,156676,2508,129338,3001252,1101542,607635
2023-08-19,Ontario,ON,1630983,17348,1587996,38868935,12203236,7687254
2023-08-19,Quebec,QC,1356844,18263,1099129,23501893,7239829,4727729
2023-08-26,British Columbia,BC,404471,5867,307963,14343876,4461186,2995501
2023-08-26,Alberta,AB,635127,5841,523679,10077398,3448932,1831404
2023-08-26,Manitoba,MB,156756,2508,129338,3001252,1101542,607635
2023-08-26,Ontario,ON,1632542,17362,1587996,38878229,12202199,7686315
2023-08-26,Quebec,QC,1358799,18285,1099129,23505830,7239914,4727866
2023-09-02,British Columbia,BC,404923,5886,307963,14343876,4461186,2995501
2023-09-02,Alberta,AB,635435,5855,523679,10077398,3448932,1831404
2023-09-02,Manitoba,MB,156856,2509,129338,3001252,1101542,607635
2023-09-02,Ontario,ON,1634126,17377,1587996,38886450,12201722,7685867
2023-09-02,Quebec,QC,1361238,18312,1099129,23509133,7240027,4728036
2023-09-09,British Columbia,BC,405348,5910,307963,14343876,4461186,2995501
2023-09-09,Alberta,AB,635816,5873,523679,10077398,3448932,1831404
2023-09-09,Manitoba,MB,156993,2509,129338,3001252,1101542,607635
2023-09-09,Ontario,ON,1635961,17400,1587996,38892712,12198352,7683075
2023-09-09,Quebec,QC,1364116,18359,1099129,23511129,7240076,4728126
2023-09-16,British Columbia,BC,405987,5943,307963,14343876,4461186,2995501
2023-09-16,Alberta,AB,636308,5884,523679,10077398,3448932,1831404
2023-09-16,Manitoba,MB,157107,2509,129338,3001252,1101542,607635
2023-09-16,Ontario,ON,1638235,17427,1587996,38900305,12197206,7681997
2023-09-16,Quebec,QC,1367497,18409,1099129,23513205,7240142,4728222
2023-09-23,British Columbia,BC,406735,5973,307963,14343876,4461186,2995501
2023-09-23,Alberta,AB,636899,5905,523679,10077398,3448932,1831404
2023-09-23,Manitoba,MB,157311,2511,129338,3001252,1101542,607635
2023-09-23,Ontario,ON,1640994,17459,1587996,38906399,12195870,7680821
2023-09-23,Quebec,QC,1371765,18453,1099129,23515035,7240223,4728321
2023-09-30,British Columbia,BC,407621,6014,307963,14343876,4461186,2995501
2023-09-30,Alberta,AB,637626,5930,523679,10077398,3448932,1831404
2023-09-30,Manitoba,MB,157538,2511,129338,3001252,1101542,607635
2023-09-30,Ontario,ON,1644221,17500,1587996,38919588,12195121,7679900
2023-09-30,Quebec,QC,1376689,18511,1099129,23516644,7240279,4728422
2023-10-07,British Columbia,BC,408442,6069,307963,14343876,4461186,2995501
2023-10-07,Alberta,AB,638485,5966,523679,10077398,3448932,1831404
2023-10-07,Manitoba,MB,157703,2516,129338,3001252,1101542,607635
2023-10-07,Ontario,ON,1647278,17532,1587996,38934784,12192213,7677750
2023-10-07,Quebec,QC,1381888,18582,1099129,23518695,7240322,4728517
2023-10-14,British Columbia,BC,409181,6134,307963,14343876,4461186,2995501
2023-10-14,Alberta,AB,639436,5996,523679,10077398,3448932,1831404
2023-10-14,Manitoba,MB,157852,2518,129338,3001252,1101542,607635
2023-10-14,Ontario,ON,1649792,17576,1587996,38987109,12191166,7677348
2023-10-14,Quebec,QC,1385408,18657,1099129,23548213,7240457,4728938
2023-10-21,British Columbia,BC,409754,6204,307963,14343876,4461186,2995501
2023-10-21,Alberta,AB,640364,6029,523679,10077398,3448932,1831404
2023-10-21,Manitoba,MB,158053,2518,129338,3001252,1101542,607635
2023-10-21,Ontario,ON,1652743,17614,1587996,39179552,12190395,7678421
2023-10-21,Quebec,QC,1388961,18725,1099129,23715425,7241055,4731362
2023-10-28,British Columbia,BC,410214,6255,307963,14343876,4461186,2995501
2023-10-28,Alberta,AB,641190,6064,523679,10077398,3448932,1831404
2023-10-28,Manitoba,MB,158227,2527,129338,3001252,1101542,607635
2023-10-28,Ontario,ON,1656168,17670,1587996,39449512,12190536,7681462
2023-10-28,Quebec,QC,1392429,18796,1099129,23908526,7241778,4734376
2023-11-04,British Columbia,BC,410754,6302,307963,14343876,4461186,2995501
2023-11-04,Alberta,AB,642136,6103,523679,10077398,3448932,1831404
2023-11-04,Manitoba,MB,158467,2527,129338,3001252,1101542,607635
2023-11-04,Ontario,ON,1659299,17718,1587996,39790714,12191038,7686213
2023-11-04,Quebec,QC,1395773,18848,1099129,24115709,7242500,4737723
2023-11-11,British Columbia,BC,411232,6346,307963,14343876,4461186,2995501
2023-11-11,Alberta,AB,642977,6127,523679,10077398,3448932,1831404
2023-11-11,Manitoba,MB,158725,2527,129338,3001252,1101542,607635
2023-11-11,Ontario,ON,1662737,17771,1587996,40105534,12189254,7690430
2023-11-11,Quebec,QC,1399411,18914,1099129,24304519,7243251,4741121
2023-11-18,British Columbia,BC,411595,6385,307963,14343876,4461186,2995501
2023-11-18,Alberta,AB,643896,6148,523679,10077398,3448932,1831404
2023-11-18,Manitoba,MB,159038,2528,129338,3001252,1101542,607635
2023-11-18,Ontario,ON,1666848,17841,1587996,40356805,12189335,7695973
2023-11-18,Quebec,QC,1403575,18970,1099129,24462255,7243938,4744174
2023-11-25,British Columbia,BC,411977,6409,307963,14343876,4461186,2995501
2023-11-25,Alberta,AB,644703,6160,523679,10077398,3448932,1831404
2023-11-25,Manitoba,MB,159312,2530,129338,3001252,1101542,607635
2023-11-25,Ontario,ON,1671370,17896,1587996,40560315,12189352,7700924
2023-11-25,Quebec,QC,1408046,19036,1099129,24623773,7244671,4747727
2023-12-02,British Columbia,BC,412334,6449,307963,14343876,4461186,2995501
2023-12-02,Alberta,AB,645460,6180,523679,10077398,3448932,1831404
2023-12-02,Manitoba,MB,159520,2534,129338,3001252,1101542,607635
2023-12-02,Ontario,ON,1675591,17954,1587996,40725280,12189442,7705469
2023-12-02,Quebec,QC,1413120,19106,1099129,24741756,7245287,4750427
2023-12-09,British Columbia,BC,412753,6449,307963,14343876,4461186,2995501
2023-12-09,Manitoba,MB,159728,2571,129338,3001252,1101542,607635
2023-12-09,Ontario,ON,1679670,18037,1587996,40864267,12187696,7707839
2023-12-09,Quebec,QC,1418541,19178,1099129,24855479,7245956,4753230
2023-12-16,British Columbia,BC,412814,6476,307963,14343876,4461186,2995501
2023-12-16,Manitoba,MB,159940,2571,129338,3001252,1101542,607635
2023-12-16,Ontario,ON,1684103,18081,1587996,40981988,12186740,7710636
2023-12-16,Quebec,QC,1424803,19254,1099129,24932209,7246457,4755607
2023-12-23,British Columbia,BC,413170,6501,307963,14343876,4461186,2995501
2023-12-23,Manitoba,MB,160090,2571,129338,3001252,1101542,607635
2023-12-23,Ontario,ON,1688265,18125,1587996,41022539,12187175,7712526
2023-12-23,Quebec,QC,1430564,19336,1099129,25009709,7247025,4758045
2023-12-30,British Columbia,BC,413594,6527,307963,14343876,4461186,2995501
2023-12-30,Manitoba,MB,160230,2571,129338,3001252,1101542,607635
2023-12-30,Ontario,ON,1692153,18182,1587996,41093366,12185368,7713294
2023-12-30,Quebec,QC,1435424,19422,1099129,25053776,7247416,4759512
2024-01-06,British Columbia,BC,414104,6551,307963,14343876,4461186,2995501
2024-01-06,Manitoba,MB,160348,2571,129338,3001252,1101542,607635
2024-01-06,Ontario,ON,1696322,18244,1587996,41129228,12182489,7711988
2024-01-06,Quebec,QC,1439823,19502,1099129,25073390,7247691,4760291
2024-01-13,British Columbia,BC,414652,6580,307963,14343876,4461186,2995501
2024-01-13,Manitoba,MB,160450,2571,129338,3001252,1101542,607635
2024-01-13,Ontario,ON,1699414,18315,1587996,41162568,12181444,7711889
2024-01-13,Quebec,QC,1443050,19572,1099129,25098457,7248041,4761339
2024-01-20,British Columbia,BC,415075,6612,307963,14343876,4461186,2995501
2024-01-20,Manitoba,MB,160516,2571,129338,3001252,1101542,607635
2024-01-20,Ontario,ON,1701773,18365,1587996,41188013,12179976,7711194
2024-01-20,Quebec,QC,1445222,19637,1099129,25117715,7248281,4761971
2024-01-27,Manitoba,MB,160591,2571,129338,3001252,1101542,607635
2024-01-27,Ontario,ON,1703745,18401,1587996,41207036,12178945,7710633
2024-01-27,Quebec,QC,1446940,19678,1099129,25132062,7248561,4762482
2024-02-03,Manitoba,MB,160674,2571,129338,3001252,1101542,607635
2024-02-03,Ontario,ON,1705463,18428,1587996,41222750,12178129,7710143
2024-02-03,Quebec,QC,1448424,19721,1099129,25132062,7248561,4762482
2024-02-10,Manitoba,MB,160776,2571,129338,3001252,1101542,607635
2024-02-10,Ontario,ON,1706801,18449,1587996,41235728,12174105,7706880
2024-02-10,Quebec,QC,1449642,19758,1099129,25147875,7248889,4763101
2024-02-17,Manitoba,MB,160875,2571,129338,3001252,1101542,607635
2024-02-17,Ontario,ON,1707978,18464,1587996,41245514,12172749,7705828
2024-02-17,Quebec,QC,1450792,19777,1099129,25153472,7249063,4763352
2024-02-24,Manitoba,MB,160982,2571,129338,3001252,1101542,607635
2024-02-24,Ontario,ON,1708989,18479,1587996,41254011,12171016,7704400
2024-02-24,Quebec,QC,1451649,19800,1099129,25158197,7249190,4763545
